cod_ibge,ente,capital,regiao,uf,esfera,exercicio,populacao,cnpj
4117701,Palmeira,0  ,SU,PR,M,2025,36384,76179829000165
4117800,Palmital,0  ,SU,PR,M,2025,13080,75680025000182
4117909,Palotina,0  ,SU,PR,M,2025,35063,76208487000164
4118006,Paraíso do Norte,0  ,SU,PR,M,2025,13246,75476556000158
4118105,Paranacity,0  ,SU,PR,M,2025,9561,76970334000150
4118204,Paranaguá,0  ,SU,PR,M,2025,157043,76017458000115
4118303,Paranapoema,0  ,SU,PR,M,2025,2406,76970391000139
4118402,Paranavaí,0  ,SU,PR,M,2025,90969,76977768000181
4118451,Pato Bragado,0  ,SU,PR,M,2025,5976,95719472000105
4118501,Pato Branco,0  ,SU,PR,M,2025,94239,76995448000154
4118600,Paula Freitas,0  ,SU,PR,M,2025,5616,75687954000113
4118709,Paulo Frontin,0  ,SU,PR,M,2025,6460,77007474000190
4118808,Peabiru,0  ,SU,PR,M,2025,13345,75370148000117
4118857,Perobal,0  ,SU,PR,M,2025,7132,01612444000140
4118907,Pérola,0  ,SU,PR,M,2025,11885,81478133000170
4119004,Pérola d'Oeste,0  ,SU,PR,M,2025,6197,75924290000169
4119103,Piên,0  ,SU,PR,M,2025,13552,76002666000140
4119152,Pinhais,0  ,SU,PR,M,2025,131048,95423000000100
4119202,Pinhalão,0  ,SU,PR,M,2025,6564,76167717000194
4119251,Pinhal de São Bento,0  ,SU,PR,M,2025,2762,95590832000111
4119301,Pinhão,0  ,SU,PR,M,2025,29931,76178011000128
4119400,Piraí do Sul,0  ,SU,PR,M,2025,23514,77001329000100
4119509,Piraquara,0  ,SU,PR,M,2025,131101,76105675000167
4119608,Pitanga,0  ,SU,PR,M,2025,33640,76172907000108
4119657,Pitangueiras,0  ,SU,PR,M,2025,3016,95543427000142
4119707,Planaltina do Paraná,0  ,SU,PR,M,2025,4063,75461442000134
4119806,Planalto,0  ,SU,PR,M,2025,14300,76460526000116
4119905,Ponta Grossa,0  ,SU,PR,M,2025,391654,76175884000187
4119954,Pontal do Paraná,0  ,SU,PR,M,2025,32985,01609843000152
4120002,Porecatu,0  ,SU,PR,M,2025,11596,80542764000148
4120101,Porto Amazonas,0  ,SU,PR,M,2025,5543,76179837000101
4120150,Porto Barreiro,0  ,SU,PR,M,2025,3111,01591618000136
4120200,Porto Rico,0  ,SU,PR,M,2025,3194,75461970000193
4120309,Porto Vitória,0  ,SU,PR,M,2025,3484,75688366000102
4120333,Prado Ferreira,0  ,SU,PR,M,2025,3663,01613136000130
4120358,Pranchita,0  ,SU,PR,M,2025,5705,78113834000109
4120408,Presidente Castelo Branco,0  ,SU,PR,M,2025,4334,76279959000170
4120507,Primeiro de Maio,0  ,SU,PR,M,2025,10239,76245059000101
4120606,Prudentópolis,0  ,SU,PR,M,2025,49395,77003424000134
4120655,Quarto Centenário,0  ,SU,PR,M,2025,4213,01619104000141
4120705,Quatiguá,0  ,SU,PR,M,2025,8092,76966852000108
4120804,Quatro Barras,0  ,SU,PR,M,2025,26452,76105568000139
4120853,Quatro Pontes,0  ,SU,PR,M,2025,4051,95719381000170
4120903,Quedas do Iguaçu,0  ,SU,PR,M,2025,30785,76205962000149
4121000,Querência do Norte,0  ,SU,PR,M,2025,10708,76973692000116
4121109,Quinta do Sol,0  ,SU,PR,M,2025,5009,76950047000188
4121208,Quitandinha,0  ,SU,PR,M,2025,19240,76002674000197
4121257,Ramilândia,0  ,SU,PR,M,2025,4848,95725024000114
4121307,Rancho Alegre,0  ,SU,PR,M,2025,3511,75829416000116
4121356,Rancho Alegre D'Oeste,0  ,SU,PR,M,2025,2615,95640132000194
4121406,Realeza,0  ,SU,PR,M,2025,18928,76205673000140
4121505,Rebouças,0  ,SU,PR,M,2025,14524,77774859000182
4121604,Renascença,0  ,SU,PR,M,2025,6839,76205681000196
4121703,Reserva,0  ,SU,PR,M,2025,26786,76169879000161
4121752,Reserva do Iguaçu,0  ,SU,PR,M,2025,7009,01612911000132
4121802,Ribeirão Claro,0  ,SU,PR,M,2025,12357,75449579000173
4121901,Ribeirão do Pinhal,0  ,SU,PR,M,2025,13053,76968064000142
4122008,Rio Azul,0  ,SU,PR,M,2025,14032,75963256000101
4122107,Rio Bom,0  ,SU,PR,M,2025,3755,75771212000171
4122156,Rio Bonito do Iguaçu,0  ,SU,PR,M,2025,13955,95587770000199
4122172,Rio Branco do Ivaí,0  ,SU,PR,M,2025,3866,01612413000190
4122206,Rio Branco do Sul,0  ,SU,PR,M,2025,32566,76105576000185
4122305,Rio Negro,0  ,SU,PR,M,2025,31406,76002641000147
4122404,Rolândia,0  ,SU,PR,M,2025,71344,76288760000108
4122503,Roncador,0  ,SU,PR,M,2025,11253,75371401000157
4122602,Rondon,0  ,SU,PR,M,2025,9093,75380071000166
4122651,Rosário do Ivaí,0  ,SU,PR,M,2025,5697,80059264000150
4122701,Sabáudia,0  ,SU,PR,M,2025,8819,76958974000144
4122800,Salgado Filho,0  ,SU,PR,M,2025,4144,76205699000198
4122909,Salto do Itararé,0  ,SU,PR,M,2025,5195,76920834000187
4123006,Salto do Lontra,0  ,SU,PR,M,2025,14006,76205707000104
4123105,Santa Amélia,0  ,SU,PR,M,2025,3396,76235746000146
4123204,Santa Cecília do Pavão,0  ,SU,PR,M,2025,3361,76290691000177
4123303,Santa Cruz de Monte Castelo,0  ,SU,PR,M,2025,8630,75462820000102
4123402,Santa Fé,0  ,SU,PR,M,2025,11397,76291418000167
4123501,Santa Helena,0  ,SU,PR,M,2025,24917,76206457000119
4123600,Santa Inês,0  ,SU,PR,M,2025,1744,78092293000171
4123709,Santa Isabel do Ivaí,0  ,SU,PR,M,2025,8897,76974823000180
4123808,Santa Izabel do Oeste,0  ,SU,PR,M,2025,12444,76205715000142
4123824,Santa Lúcia,0  ,SU,PR,M,2025,3668,95594776000193
4123857,Santa Maria do Oeste,0  ,SU,PR,M,2025,9811,95684544000126
4123907,Santa Mariana,0  ,SU,PR,M,2025,11111,75392019000120
4123956,Santa Mônica,0  ,SU,PR,M,2025,3357,95641916000137
4124004,Santana do Itararé,0  ,SU,PR,M,2025,5514,76920826000130
4124020,Santa Tereza do Oeste,0  ,SU,PR,M,2025,12928,80882095000153
4124053,Santa Terezinha de Itaipu,0  ,SU,PR,M,2025,23236,75425314000135
4124103,Santo Antônio da Platina,0  ,SU,PR,M,2025,45261,76968627000100
4124202,Santo Antônio do Caiuá,0  ,SU,PR,M,2025,2499,75483230000158
4124301,Santo Antônio do Paraíso,0  ,SU,PR,M,2025,2122,75832170000131
4124400,Santo Antônio do Sudoeste,0  ,SU,PR,M,2025,19677,75927582000155
4124509,Santo Inácio,0  ,SU,PR,M,2025,6184,76970375000146
4124608,São Carlos do Ivaí,0  ,SU,PR,M,2025,6588,75498576000120
4124707,São Jerônimo da Serra,0  ,SU,PR,M,2025,10742,76290683000120
4124806,São João,0  ,SU,PR,M,2025,11683,76995422000106
4124905,São João do Caiuá,0  ,SU,PR,M,2025,5585,76238435000130
4125001,São João do Ivaí,0  ,SU,PR,M,2025,10665,75741355000130
4125100,São João do Triunfo,0  ,SU,PR,M,2025,13725,75193516000107
4125209,São Jorge d'Oeste,0  ,SU,PR,M,2025,9308,76995380000103
4125308,São Jorge do Ivaí,0  ,SU,PR,M,2025,5159,76282649000104
4125357,São Jorge do Patrocínio,0  ,SU,PR,M,2025,6520,77870475000163
4125407,São José da Boa Vista,0  ,SU,PR,M,2025,5968,76920818000194
4125456,São José das Palmeiras,0  ,SU,PR,M,2025,4063,77819605000133
4125506,São José dos Pinhais,0  ,SU,PR,M,2025,327746,76105543000135
4125555,São Manoel do Paraná,0  ,SU,PR,M,2025,2132,80909617000163
4125605,São Mateus do Sul,0  ,SU,PR,M,2025,44313,76021450000122
4125704,São Miguel do Iguaçu,0  ,SU,PR,M,2025,29285,76206499000150
4125753,São Pedro do Iguaçu,0  ,SU,PR,M,2025,6854,95583597000150
4125803,São Pedro do Ivaí,0  ,SU,PR,M,2025,8691,75771311000153
4125902,São Pedro do Paraná,0  ,SU,PR,M,2025,2654,76975259000110
4126009,São Sebastião da Amoreira,0  ,SU,PR,M,2025,8070,76290659000191
4126108,São Tomé,0  ,SU,PR,M,2025,5385,75381178000129
4126207,Sapopema,0  ,SU,PR,M,2025,6444,76167733000187
4126256,Sarandi,0  ,SU,PR,M,2025,126057,78200482000110
4126272,Saudade do Iguaçu,0  ,SU,PR,M,2025,6137,95585477000192
4126306,Sengés,0  ,SU,PR,M,2025,17112,76911676000107
4126355,Serranópolis do Iguaçu,0  ,SU,PR,M,2025,5034,01613052000104
4126405,Sertaneja,0  ,SU,PR,M,2025,5761,75393082000180
4126504,Sertanópolis,0  ,SU,PR,M,2025,16694,76245034000108
4126603,Siqueira Campos,0  ,SU,PR,M,2025,24083,76919083000189
4126652,Sulina,0  ,SU,PR,M,2025,3440,80869886000143
4126678,Tamarana,0  ,SU,PR,M,2025,12115,01613167000190
4126702,Tamboara,0  ,SU,PR,M,2025,4879,76978519000100
4126801,Tapejara,0  ,SU,PR,M,2025,15659,76247345000106
4126900,Tapira,0  ,SU,PR,M,2025,5743,75801738000157
4127007,Teixeira Soares,0  ,SU,PR,M,2025,9565,75963850000194
4127106,Telêmaco Borba,0  ,SU,PR,M,2025,73331,76170240000104
4127205,Terra Boa,0  ,SU,PR,M,2025,18654,75793786000140
4127304,Terra Rica,0  ,SU,PR,M,2025,14862,76978881000181
4127403,Terra Roxa,0  ,SU,PR,M,2025,18448,75587204000170
4127502,Tibagi,0  ,SU,PR,M,2025,18612,76170257000153
4127601,Tijucas do Sul,0  ,SU,PR,M,2025,17717,76105584000121
4127700,Toledo,0  ,SU,PR,M,2025,156123,76205806000188
4127809,Tomazina,0  ,SU,PR,M,2025,9659,75697094000107
4127858,Três Barras do Paraná,0  ,SU,PR,M,2025,11142,78121936000168
4127882,Tunas do Paraná,0  ,SU,PR,M,2025,8617,68703834000105
4127908,Tuneiras do Oeste,0  ,SU,PR,M,2025,10332,76247329000113
4127957,Tupãssi,0  ,SU,PR,M,2025,8088,77877116000138
4127965,Turvo,0  ,SU,PR,M,2025,16147,78279973000107
4128005,Ubiratã,0  ,SU,PR,M,2025,24733,76950096000110
4128104,Umuarama,0  ,SU,PR,M,2025,117148,76247378000156
4128203,União da Vitória,0  ,SU,PR,M,2025,55238,75967760000171
4128302,Uniflor,0  ,SU,PR,M,2025,2136,76279975000162
4128401,Uraí,0  ,SU,PR,M,2025,10378,75424507000171
4128500,Wenceslau Braz,0  ,SU,PR,M,2025,18894,76920800000192
4128633,Doutor Ulysses,0  ,SU,PR,M,2025,6216,95422911000113
4128658,Virmond,0  ,SU,PR,M,2025,3813,95587622000174
4128708,Vitorino,0  ,SU,PR,M,2025,9942,76995463000100
4128807,Xambrê,0  ,SU,PR,M,2025,5769,76247360000154
4200051,Abdon Batista,0  ,SU,SC,M,2025,2600,78511052000110
4200101,Abelardo Luz,0  ,SU,SC,M,2025,17389,83009886000161
4200200,Agrolândia,0  ,SU,SC,M,2025,11010,83102582000144
4200309,Agronômica,0  ,SU,SC,M,2025,6055,83102590000190
4200408,Água Doce,0  ,SU,SC,M,2025,6286,82939398000190
4200507,Águas de Chapecó,0  ,SU,SC,M,2025,5872,82804212000196
4200556,Águas Frias,0  ,SU,SC,M,2025,2802,95990180000102
4200606,Águas Mornas,0  ,SU,SC,M,2025,6765,82892266000150
4200705,Alfredo Wagner,0  ,SU,SC,M,2025,10455,83102608000154
4200754,Alto Bela Vista,0  ,SU,SC,M,2025,1859,01614374000160
4200804,Anchieta,0  ,SU,SC,M,2025,5942,83024687000122
4200903,Angelina,0  ,SU,SC,M,2025,5497,82951195000110
4201000,Anita Garibaldi,0  ,SU,SC,M,2025,8286,82777335000185
4201109,Anitápolis,0  ,SU,SC,M,2025,3463,82892332000192
4201208,Antônio Carlos,0  ,SU,SC,M,2025,11295,82892290000190
4201257,Apiúna,0  ,SU,SC,M,2025,11926,79373767000116
4201273,Arabutã,0  ,SU,SC,M,2025,4378,95995221000153
4201307,Araquari,0  ,SU,SC,M,2025,45462,83102228000110
4201406,Araranguá,0  ,SU,SC,M,2025,72138,82911249000113
4201505,Armazém,0  ,SU,SC,M,2025,8825,82928664000180
4201604,Arroio Trinta,0  ,SU,SC,M,2025,3556,82826462000127
4201653,Arvoredo,0  ,SU,SC,M,2025,2539,95995247000100
4201703,Ascurra,0  ,SU,SC,M,2025,8408,83102772000161
4201802,Atalanta,0  ,SU,SC,M,2025,3218,83102616000109
4201901,Aurora,0  ,SU,SC,M,2025,6810,83102624000147
4201950,Balneário Arroio do Silva,0  ,SU,SC,M,2025,15693,01605479000152
4202008,Balneário Camboriú,0  ,SU,SC,M,2025,140036,83102285000107
4202057,Balneário Barra do Sul,0  ,SU,SC,M,2025,14885,95954509000180
4202073,Balneário Gaivota,0  ,SU,SC,M,2025,15353,01511659000175
4202081,Bandeirante,0  ,SU,SC,M,2025,3144,01612528000184
4202099,Barra Bonita,0  ,SU,SC,M,2025,1608,01612527000130
4202107,Barra Velha,0  ,SU,SC,M,2025,45633,83102830000157
4202131,Bela Vista do Toldo,0  ,SU,SC,M,2025,5863,01612888000186
4202156,Belmonte,0  ,SU,SC,M,2025,2703,80912108000190
4202206,Benedito Novo,0  ,SU,SC,M,2025,10484,83102780000108
4202305,Biguaçu,0  ,SU,SC,M,2025,78623,82892308000153
4202404,Blumenau,0  ,SU,SC,M,2025,363340,83108357000115
4202438,Bocaina do Sul,0  ,SU,SC,M,2025,3514,01606852000190
4202453,Bombinhas,0  ,SU,SC,M,2025,24416,95815379000102
4202503,Bom Jardim da Serra,0  ,SU,SC,M,2025,4362,82844754000192
4202537,Bom Jesus,0  ,SU,SC,M,2025,2721,01551148000187
4202578,Bom Jesus do Oeste,0  ,SU,SC,M,2025,2182,01594009000130
4202602,Bom Retiro,0  ,SU,SC,M,2025,8698,82777343000121
4202701,Botuverá,0  ,SU,SC,M,2025,5368,83102350000196
4202800,Braço do Norte,0  ,SU,SC,M,2025,34113,82926551000145
4202859,Braço do Trombudo,0  ,SU,SC,M,2025,3954,95952230000167
4202875,Brunópolis,0  ,SU,SC,M,2025,2488,01613853000161
4202909,Brusque,0  ,SU,SC,M,2025,141676,83102343000194
4203006,Caçador,0  ,SU,SC,M,2025,74105,83074302000131
4203105,Caibi,0  ,SU,SC,M,2025,6199,82940776000156
4203154,Calmon,0  ,SU,SC,M,2025,3465,95949806000137
4203204,Camboriú,0  ,SU,SC,M,2025,112167,83102293000145
4203253,Capão Alto,0  ,SU,SC,M,2025,2892,01599409000139
4203303,Campo Alegre,0  ,SU,SC,M,2025,12318,83102749000177
4203402,Campo Belo do Sul,0  ,SU,SC,M,2025,7345,82777319000192
4203501,Campo Erê,0  ,SU,SC,M,2025,9562,83026765000128
4203600,Campos Novos,0  ,SU,SC,M,2025,36976,82939232000174
4203709,Canelinha,0  ,SU,SC,M,2025,12759,82562893000123
4203808,Canoinhas,0  ,SU,SC,M,2025,54848,83102384000180
4203907,Capinzal,0  ,SU,SC,M,2025,23184,82939406000107
4203956,Capivari de Baixo,0  ,SU,SC,M,2025,22873,95780441000160
4204004,Catanduvas,0  ,SU,SC,M,2025,10565,82939414000145
4204103,Caxambu do Sul,0  ,SU,SC,M,2025,4614,83021816000129
4204152,Celso Ramos,0  ,SU,SC,M,2025,2802,78493343000122
4204178,Cerro Negro,0  ,SU,SC,M,2025,3318,95991097000158
4204194,Chapadão do Lageado,0  ,SU,SC,M,2025,2949,01613120000127
4204202,Chapecó,0  ,SU,SC,M,2025,251150,83021808000182
4204251,Cocal do Sul,0  ,SU,SC,M,2025,17241,95778056000188
4204301,Concórdia,0  ,SU,SC,M,2025,81625,83024257000100
4204350,Cordilheira Alta,0  ,SU,SC,M,2025,4735,95990198000104
4204400,Coronel Freitas,0  ,SU,SC,M,2025,10303,83021824000175
4204459,Coronel Martins,0  ,SU,SC,M,2025,2069,95993093000109
4204509,Corupá,0  ,SU,SC,M,2025,15287,83102467000170
4204558,Correia Pinto,0  ,SU,SC,M,2025,15720,75438655000145
4204608,Criciúma,0  ,SU,SC,M,2025,231088,82916818000113
4204707,Cunha Porã,0  ,SU,SC,M,2025,10904,83021147000195
4204756,Cunhataí,0  ,SU,SC,M,2025,1757,01612116000144
4204806,Curitibanos,0  ,SU,SC,M,2025,40289,83754044000134
4204905,Descanso,0  ,SU,SC,M,2025,8559,83026138000197
4205001,Dionísio Cerqueira,0  ,SU,SC,M,2025,14989,83026773000174
4205100,Dona Emma,0  ,SU,SC,M,2025,4006,83102426000183
4205159,Doutor Pedrinho,0  ,SU,SC,M,2025,3670,79373775000162
4205175,Entre Rios,0  ,SU,SC,M,2025,3322,01612698000169
4205191,Ermo,0  ,SU,SC,M,2025,2270,01608905000101
4205209,Erval Velho,0  ,SU,SC,M,2025,4824,82939422000191
4205308,Faxinal dos Guedes,0  ,SU,SC,M,2025,10965,83009910000162
4205357,Flor do Sertão,0  ,SU,SC,M,2025,1784,01566621000108
4205407,Florianópolis,1  ,SU,SC,M,2025,574200,82892282000143
4205431,Formosa do Sul,0  ,SU,SC,M,2025,2682,80637424000109
4205456,Forquilhinha,0  ,SU,SC,M,2025,31692,81531162000158
4205506,Fraiburgo,0  ,SU,SC,M,2025,33662,82947979000174
4205555,Frei Rogério,0  ,SU,SC,M,2025,2411,01616039000109
4205605,Galvão,0  ,SU,SC,M,2025,3219,83009902000116
4205704,Garopaba,0  ,SU,SC,M,2025,29801,82836057000190
4205803,Garuva,0  ,SU,SC,M,2025,18697,83102848000159
4205902,Gaspar,0  ,SU,SC,M,2025,73053,83102244000102
4206009,Governador Celso Ramos,0  ,SU,SC,M,2025,17306,82892373000189
4206108,Grão Pará,0  ,SU,SC,M,2025,6149,82558149000155
4206207,Gravatal,0  ,SU,SC,M,2025,14022,82926569000147
4206306,Guabiruba,0  ,SU,SC,M,2025,24578,83102368000198
4206405,Guaraciaba,0  ,SU,SC,M,2025,11154,82821216000182
4206504,Guaramirim,0  ,SU,SC,M,2025,46502,83102475000116
4206603,Guarujá do Sul,0  ,SU,SC,M,2025,4819,83027045000187
4206652,Guatambú,0  ,SU,SC,M,2025,8400,95990206000112
4206702,Herval d'Oeste,0  ,SU,SC,M,2025,21339,82939430000138
4206751,Ibiam,0  ,SU,SC,M,2025,2003,01612745000174
4206801,Ibicaré,0  ,SU,SC,M,2025,3267,82939448000130
4128534,Ventania,0  ,SU,PR,M,2025,9682,95685798000169
4128559,Vera Cruz do Oeste,0  ,SU,PR,M,2025,9326,78101821000101
4128609,Verê,0  ,SU,PR,M,2025,7929,75636530000120
4128625,Alto Paraíso,0  ,SU,PR,M,2025,3059,95640736000130
4206900,Ibirama,0  ,SU,SC,M,2025,21425,83102418000137
4207007,Içara,0  ,SU,SC,M,2025,64456,82916800000111
4207106,Ilhota,0  ,SU,SC,M,2025,20319,83102301000153
4207205,Imaruí,0  ,SU,SC,M,2025,12331,82538851000157
4207304,Imbituba,0  ,SU,SC,M,2025,54258,82909409000190
4207403,Imbuia,0  ,SU,SC,M,2025,5988,83102632000193
4207502,Indaial,0  ,SU,SC,M,2025,71369,83102798000100
4207577,Iomerê,0  ,SU,SC,M,2025,2865,01612744000120
4207601,Ipira,0  ,SU,SC,M,2025,4580,82814260000165
4207650,Iporã do Oeste,0  ,SU,SC,M,2025,9333,78485554000113
4207684,Ipuaçu,0  ,SU,SC,M,2025,7726,95993028000183
4207700,Ipumirim,0  ,SU,SC,M,2025,7815,82814575000102
4207759,Iraceminha,0  ,SU,SC,M,2025,3987,80623606000112
4207809,Irani,0  ,SU,SC,M,2025,10014,82939455000131
4207858,Irati,0  ,SU,SC,M,2025,2069,95990230000151
4207908,Irineópolis,0  ,SU,SC,M,2025,10298,83102558000105
4208005,Itá,0  ,SU,SC,M,2025,7063,83024240000153
4208104,Itaiópolis,0  ,SU,SC,M,2025,22065,83102517000119
4208203,Itajaí,0  ,SU,SC,M,2025,291169,83102277000152
4208302,Itapema,0  ,SU,SC,M,2025,76247,82572207000103
4208401,Itapiranga,0  ,SU,SC,M,2025,16503,82821208000136
4208450,Itapoá,0  ,SU,SC,M,2025,30731,81140303000101
4208500,Ituporanga,0  ,SU,SC,M,2025,26694,83102640000130
4208609,Jaborá,0  ,SU,SC,M,2025,4314,82939463000188
4208708,Jacinto Machado,0  ,SU,SC,M,2025,10624,82960758000136
4208807,Jaguaruna,0  ,SU,SC,M,2025,19538,82928698000174
4208906,Jaraguá do Sul,0  ,SU,SC,M,2025,193304,83102459000123
4208955,Jardinópolis,0  ,SU,SC,M,2025,1785,80637457000140
4209003,Joaçaba,0  ,SU,SC,M,2025,29976,82939380000199
4209102,Joinville,0  ,SU,SC,M,2025,617979,83169623000110
4209151,José Boiteux,0  ,SU,SC,M,2025,5991,79372553000125
4209177,Jupiá,0  ,SU,SC,M,2025,2542,01593132000137
4209201,Lacerdópolis,0  ,SU,SC,M,2025,2256,82939471000124
4209300,Lages,0  ,SU,SC,M,2025,164881,82777301000190
4209409,Laguna,0  ,SU,SC,M,2025,41269,82928706000182
4209458,Lajeado Grande,0  ,SU,SC,M,2025,1682,95993077000116
4209508,Laurentino,0  ,SU,SC,M,2025,7524,83102657000197
4209607,Lauro Muller,0  ,SU,SC,M,2025,14192,82558909000124
4209706,Lebon Régis,0  ,SU,SC,M,2025,11553,83074310000188
4209805,Leoberto Leal,0  ,SU,SC,M,2025,3334,82924390000150
4209854,Lindóia do Sul,0  ,SU,SC,M,2025,4549,78510112000180
4209904,Lontras,0  ,SU,SC,M,2025,12913,83102665000133
4210001,Luiz Alves,0  ,SU,SC,M,2025,12249,83102319000155
4210035,Luzerna,0  ,SU,SC,M,2025,5760,01613428000172
4210050,Macieira,0  ,SU,SC,M,2025,1778,95992020000100
4210100,Mafra,0  ,SU,SC,M,2025,55463,83102509000172
4210209,Major Gercino,0  ,SU,SC,M,2025,3887,82845744000171
4210308,Major Vieira,0  ,SU,SC,M,2025,7359,83102392000127
4210407,Maracajá,0  ,SU,SC,M,2025,7825,82915026000124
4210506,Maravilha,0  ,SU,SC,M,2025,28045,82821190000172
4210555,Marema,0  ,SU,SC,M,2025,2177,78509072000156
4210605,Massaranduba,0  ,SU,SC,M,2025,18922,83102483000162
4210704,Matos Costa,0  ,SU,SC,M,2025,2762,83102566000151
4210803,Meleiro,0  ,SU,SC,M,2025,6940,82837741000196
4210852,Mirim Doce,0  ,SU,SC,M,2025,2502,95952248000169
4210902,Modelo,0  ,SU,SC,M,2025,4085,83021832000111
4211009,Mondaí,0  ,SU,SC,M,2025,9961,83028415000109
3535705,Paraíso,0  ,SE,SP,M,2025,6099,45127248000156
3535804,Paranapanema,0  ,SE,SP,M,2025,19412,46634309000134
3535903,Paranapuã,0  ,SE,SP,M,2025,4044,45134236000159
3536000,Parapuã,0  ,SE,SP,M,2025,10577,53300331000103
3536109,Pardinho,0  ,SE,SP,M,2025,7107,46634150000158
3536208,Pariquera-Açu,0  ,SE,SP,M,2025,19260,45685120000108
3536257,Parisi,0  ,SE,SP,M,2025,2895,59858134000190
3536307,Patrocínio Paulista,0  ,SE,SP,M,2025,14527,45318185000115
3536406,Paulicéia,0  ,SE,SP,M,2025,7944,44918928000125
3536505,Paulínia,0  ,SE,SP,M,2025,115870,45751435000106
3536570,Paulistânia,0  ,SE,SP,M,2025,2098,01614826000103
3536604,Paulo de Faria,0  ,SE,SP,M,2025,7416,45150166000122
3536703,Pederneiras,0  ,SE,SP,M,2025,43897,46189718000179
3536802,Pedra Bela,0  ,SE,SP,M,2025,6558,45290426000165
3536901,Pedranópolis,0  ,SE,SP,M,2025,2774,63893929000107
3537008,Pedregulho,0  ,SE,SP,M,2025,15580,45318466000178
3165909,Senador Modestino Gonçalves,0  ,SE,MG,M,2025,3926,17754110000141
3166006,Senhora de Oliveira,0  ,SE,MG,M,2025,5295,23515703000158
3166105,Senhora do Porto,0  ,SE,MG,M,2025,3032,18307504000114
3166204,Senhora dos Remédios,0  ,SE,MG,M,2025,9925,18094870000132
3166303,Sericita,0  ,SE,MG,M,2025,7345,19243518000184
3166402,Seritinga,0  ,SE,MG,M,2025,1812,18008854000180
3166501,Serra Azul de Minas,0  ,SE,MG,M,2025,3906,18303230000195
3166600,Serra da Saudade,0  ,SE,MG,M,2025,836,18301069000110
3166709,Serra dos Aimorés,0  ,SE,MG,M,2025,6847,18398966000194
3166808,Serra do Salitre,0  ,SE,MG,M,2025,13152,18468058000120
3166907,Serrania,0  ,SE,MG,M,2025,7518,18243261000106
3166956,Serranópolis de Minas,0  ,SE,MG,M,2025,4398,01612501000191
3167004,Serranos,0  ,SE,MG,M,2025,1952,18008912000175
3167103,Serro,0  ,SE,MG,M,2025,21813,18303271000181
3167202,Sete Lagoas,0  ,SE,MG,M,2025,233398,24996969000122
3167301,Silveirânia,0  ,SE,MG,M,2025,2322,17744558000184
3167400,Silvianópolis,0  ,SE,MG,M,2025,6061,18675942000135
3167509,Simão Pereira,0  ,SE,MG,M,2025,2913,18338293000187
3167608,Simonésia,0  ,SE,MG,M,2025,19807,18385120000110
3167707,Sobrália,0  ,SE,MG,M,2025,4893,18083055000178
3167806,Soledade de Minas,0  ,SE,MG,M,2025,5602,18188235000114
3167905,Tabuleiro,0  ,SE,MG,M,2025,3926,17744798000189
3168002,Taiobeiras,0  ,SE,MG,M,2025,33071,18017384000110
3168051,Taparuba,0  ,SE,MG,M,2025,3390,01616741000164
3168101,Tapira,0  ,SE,MG,M,2025,3975,18140806000140
3168200,Tapiraí,0  ,SE,MG,M,2025,1689,20920625000189
3168309,Taquaraçu de Minas,0  ,SE,MG,M,2025,4135,18302315000159
3168408,Tarumirim,0  ,SE,MG,M,2025,11900,18338855000192
3168507,Teixeiras,0  ,SE,MG,M,2025,12105,18134056000102
3168606,Teófilo Otoni,0  ,SE,MG,M,2025,142030,18404780000109
3168705,Timóteo,0  ,SE,MG,M,2025,77856,19875020000134
3168804,Tiradentes,0  ,SE,MG,M,2025,7508,18557579000153
3168903,Tiros,0  ,SE,MG,M,2025,8152,18602094000134
3169000,Tocantins,0  ,SE,MG,M,2025,14912,18128223000102
3169059,Tocos do Moji,0  ,SE,MG,M,2025,4086,01601656000122
3169109,Toledo,0  ,SE,MG,M,2025,7190,18677617000101
3169208,Tombos,0  ,SE,MG,M,2025,8621,18114223000145
3169307,Três Corações,0  ,SE,MG,M,2025,75313,17955535000119
3169356,Três Marias,0  ,SE,MG,M,2025,28320,17695008000112
3169406,Três Pontas,0  ,SE,MG,M,2025,53511,18245167000188
3169505,Tumiritinga,0  ,SE,MG,M,2025,5611,21078563000172
3169604,Tupaciguara,0  ,SE,MG,M,2025,25500,18260489000104
3169703,Turmalina,0  ,SE,MG,M,2025,19933,25324187000100
3169802,Turvolândia,0  ,SE,MG,M,2025,4859,18712141000100
3169901,Ubá,0  ,SE,MG,M,2025,98705,18128207000101
3170008,Ubaí,0  ,SE,MG,M,2025,11606,18017459000163
3170057,Ubaporanga,0  ,SE,MG,M,2025,12805,66229717000118
3170107,Uberaba,0  ,SE,MG,M,2025,359090,18428839000190
3170206,Uberlândia,0  ,SE,MG,M,2025,725536,18431312000115
